case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width,track_to_predict,interesting_agent
297.0,1,3,300,car,993.624,1040.297,-8.032,8.251,2.343,3.96,1.69,0.0,0.0
297.0,1,4,400,car,992.825,1041.126,-8.003,8.283,2.339,3.96,1.69,0.0,0.0
297.0,1,5,500,car,992.028,1041.957,-7.976,8.312000000000001,2.336,3.96,1.69,0.0,0.0
297.0,1,6,600,car,991.234,1042.792,-7.949,8.339,2.332,3.96,1.69,0.0,0.0
297.0,1,7,700,car,990.442,1043.629,-7.922999999999999,8.363999999999999,2.329,3.96,1.69,0.0,0.0
297.0,1,8,800,car,989.653,1044.468,-7.897,8.388,2.326,3.96,1.69,0.0,0.0
297.0,2,1,100,car,990.002,1032.711,-8.745,10.558,2.263,4.49,1.84,0.0,0.0
297.0,2,2,200,car,989.131,1033.77,-8.709,10.591,2.259,4.49,1.84,0.0,0.0
297.0,2,3,300,car,988.263,1034.831,-8.677,10.618,2.256,4.49,1.84,0.0,0.0
297.0,2,4,400,car,987.399,1035.896,-8.649,10.642,2.253,4.49,1.84,0.0,0.0
297.0,2,5,500,car,986.536,1036.962,-8.622,10.663,2.251,4.49,1.84,0.0,0.0
297.0,2,6,600,car,985.677,1038.03,-8.597000000000001,10.684,2.248,4.49,1.84,0.0,0.0
297.0,2,7,700,car,984.82,1039.101,-8.572000000000001,10.704,2.246,4.49,1.84,0.0,0.0
297.0,3,1,100,car,1008.539,1016.739,-10.249,8.665,2.44,4.39,1.78,0.0,0.0
297.0,3,2,200,car,1007.52,1017.613,-10.169,8.719,2.4330000000000003,4.39,1.78,0.0,0.0
297.0,3,3,300,car,1006.509,1018.492,-10.092,8.772,2.426,4.39,1.78,0.0,0.0
297.0,3,4,400,car,1005.506,1019.377,-10.016,8.825,2.419,4.39,1.78,0.0,0.0
297.0,3,5,500,car,1004.511,1020.266,-9.944,8.877,2.4130000000000003,4.39,1.78,0.0,0.0
297.0,3,6,600,car,1003.522,1021.16,-9.875,8.93,2.406,4.39,1.78,0.0,0.0
297.0,3,7,700,car,1002.541,1022.06,-9.808,8.982000000000001,2.4,4.39,1.78,0.0,0.0
297.0,3,8,800,car,1001.566,1022.964,-9.744,9.033,2.394,4.39,1.78,0.0,0.0
297.0,3,9,900,car,1000.597,1023.874,-9.683,9.084,2.388,4.39,1.78,0.0,0.0
297.0,3,10,1000,car,999.634,1024.788,-9.622,9.134,2.382,4.39,1.78,0.0,0.0
297.0,7,10,1000,car,1088.029,961.793,-10.799,5.401,2.678,4.56,1.81,0.0,0.0
297.0,4,1,100,car,1029.747,999.902,-11.768,7.33,2.585,5.03,1.82,1,0.0
297.0,4,2,200,car,1028.572,1000.639,-11.747,7.375,2.5810000000000004,5.03,1.82,1,0.0
297.0,4,3,300,car,1027.401,1001.382,-11.726,7.43,2.577,5.03,1.82,1,0.0
297.0,4,4,400,car,1026.232,1002.13,-11.706,7.492999999999999,2.572,5.03,1.82,1,0.0
297.0,4,5,500,car,1025.065,1002.886,-11.684,7.563,2.567,5.03,1.82,1,0.0
297.0,4,6,600,car,1023.901,1003.649,-11.662,7.641,2.562,5.03,1.82,1,0.0
297.0,4,7,700,car,1022.74,1004.42,-11.638,7.723,2.556,5.03,1.82,1,0.0
297.0,4,8,800,car,1021.581,1005.2,-11.611,7.811,2.549,5.03,1.82,1,0.0
297.0,4,9,900,car,1020.425,1005.989,-11.581,7.901,2.543,5.03,1.82,1,0.0
297.0,4,10,1000,car,1019.273,1006.788,-11.547,7.994,2.536,5.03,1.82,1,0.0
297.0,6,1,100,car,1070.946,971.113,-11.497,6.4910000000000005,2.628,12.0,2.5,1,0.0
297.0,6,2,200,car,1069.796,971.761,-11.505999999999998,6.489,2.628,12.0,2.5,1,0.0
297.0,6,3,300,car,1068.644,972.408,-11.522,6.482,2.629,12.0,2.5,1,0.0
297.0,6,4,400,car,1067.49,973.053,-11.543,6.473,2.631,12.0,2.5,1,0.0
297.0,6,5,500,car,1066.3339999999998,973.697,-11.568,6.464,2.632,12.0,2.5,1,0.0
297.0,6,6,600,car,1065.175,974.341,-11.594,6.456,2.634,12.0,2.5,1,0.0
297.0,6,7,700,car,1064.014,974.984,-11.62,6.452000000000001,2.635,12.0,2.5,1,0.0
297.0,6,8,800,car,1062.851,975.627,-11.643,6.454,2.635,12.0,2.5,1,0.0
297.0,6,9,900,car,1061.687,976.273,-11.662,6.464,2.635,12.0,2.5,1,0.0
297.0,6,10,1000,car,1060.522,976.921,-11.675,6.484,2.635,12.0,2.5,1,0.0
297.0,5,1,100,car,1062.368,981.199,-12.333,7.107,2.619,4.29,1.74,1,1
297.0,5,2,200,car,1061.136,981.913,-12.336,7.151,2.616,4.29,1.74,1,1
297.0,5,3,300,car,1059.904,982.631,-12.341,7.195,2.614,4.29,1.74,1,1
297.0,5,4,400,car,1058.672,983.354,-12.345,7.239,2.611,4.29,1.74,1,1
297.0,5,5,500,car,1057.439,984.08,-12.349,7.282,2.609,4.29,1.74,1,1
297.0,5,6,600,car,1056.206,984.812,-12.35,7.325,2.6060000000000003,4.29,1.74,1,1
297.0,5,7,700,car,1054.973,985.547,-12.349,7.365,2.604,4.29,1.74,1,1
297.0,5,8,800,car,1053.74,986.287,-12.344,7.403,2.6010000000000004,4.29,1.74,1,1
297.0,5,9,900,car,1052.507,987.03,-12.335,7.439,2.599,4.29,1.74,1,1
297.0,5,10,1000,car,1051.275,987.776,-12.323,7.471,2.597,4.29,1.74,1,1
298.0,1,1,100,car,998.612,1026.744,-5.604,6.302,2.298,6.25,2.07,0.0,0.0
298.0,1,2,200,car,998.057,1027.379,-5.564,6.306,2.294,6.25,2.07,0.0,0.0
298.0,1,3,300,car,997.507,1028.015,-5.533,6.318,2.29,6.25,2.07,0.0,0.0
298.0,1,4,400,car,996.959,1028.652,-5.509,6.337,2.286,6.25,2.07,0.0,0.0
298.0,1,5,500,car,996.414,1029.29,-5.49,6.361,2.283,6.25,2.07,0.0,0.0
298.0,1,6,600,car,995.871,1029.931,-5.474,6.388,2.279,6.25,2.07,0.0,0.0
298.0,1,7,700,car,995.329,1030.575,-5.457,6.414,2.276,6.25,2.07,0.0,0.0
298.0,1,8,800,car,994.789,1031.221,-5.437,6.437,2.272,6.25,2.07,0.0,0.0
298.0,1,9,900,car,994.251,1031.869,-5.413,6.453,2.269,6.25,2.07,0.0,0.0
298.0,1,10,1000,car,993.715,1032.519,-5.382,6.46,2.265,6.25,2.07,0.0,0.0
298.0,2,1,100,car,996.531,1033.174,-6.959,7.351,2.329,4.59,1.83,0.0,0.0
298.0,2,2,200,car,995.837,1033.911,-6.956,7.375,2.327,4.59,1.83,0.0,0.0
298.0,2,3,300,car,995.143,1034.65,-6.957,7.398,2.325,4.59,1.83,0.0,0.0
298.0,2,4,400,car,994.449,1035.391,-6.96,7.419,2.324,4.59,1.83,0.0,0.0
298.0,2,5,500,car,993.753,1036.133,-6.966,7.438,2.323,4.59,1.83,0.0,0.0
298.0,2,6,600,car,993.057,1036.878,-6.972,7.454,2.323,4.59,1.83,0.0,0.0
298.0,2,7,700,car,992.361,1037.624,-6.978,7.467,2.322,4.59,1.83,0.0,0.0
298.0,2,8,800,car,991.663,1038.371,-6.982,7.476,2.322,4.59,1.83,0.0,0.0
298.0,2,9,900,car,990.965,1039.118,-6.986,7.483,2.322,4.59,1.83,0.0,0.0
298.0,2,10,1000,car,990.267,1039.867,-6.987,7.487,2.322,4.59,1.83,0.0,0.0
298.0,3,1,100,car,1006.051,1030.216,-9.856,10.668,2.317,4.32,1.75,0.0,0.0
298.0,3,2,200,car,1005.07,1031.287,-9.778,10.669,2.313,4.32,1.75,0.0,0.0
298.0,3,3,300,car,1004.096,1032.357,-9.702,10.665,2.309,4.32,1.75,0.0,0.0
298.0,3,4,400,car,1003.129,1033.427,-9.628,10.658,2.305,4.32,1.75,0.0,0.0
298.0,3,5,500,car,1002.17,1034.496,-9.558,10.649,2.302,4.32,1.75,0.0,0.0
298.0,3,6,600,car,1001.217,1035.563,-9.493,10.639,2.299,4.32,1.75,0.0,0.0
298.0,3,7,700,car,1000.27,1036.63,-9.434,10.628,2.297,4.32,1.75,0.0,0.0
298.0,3,8,800,car,999.329,1037.695,-9.382,10.619,2.294,4.32,1.75,0.0,0.0
298.0,3,9,900,car,998.393,1038.758,-9.338,10.611,2.292,4.32,1.75,0.0,0.0
298.0,3,10,1000,car,997.461,1039.821,-9.3,10.606,2.291,4.32,1.75,0.0,0.0
298.0,4,1,100,car,1003.101,1017.052,-11.355,9.511,2.444,4.84,1.95,0.0,0.0
298.0,4,2,200,car,1001.976,1018.015,-11.245,9.639,2.433,4.84,1.95,0.0,0.0
298.0,4,3,300,car,1000.862,1018.991,-11.132,9.762,2.422,4.84,1.95,0.0,0.0
298.0,4,4,400,car,999.759,1019.978,-11.018,9.879,2.411,4.84,1.95,0.0,0.0
298.0,4,5,500,car,998.667,1020.978,-10.902,9.991,2.4,4.84,1.95,0.0,0.0
298.0,4,6,600,car,997.587,1021.987,-10.786,10.096,2.389,4.84,1.95,0.0,0.0
298.0,4,7,700,car,996.518,1023.007,-10.672,10.193,2.379,4.84,1.95,0.0,0.0
298.0,4,8,800,car,995.46,1024.036,-10.561,10.281,2.37,4.84,1.95,0.0,0.0
298.0,4,9,900,car,994.412,1025.073,-10.455,10.361,2.361,4.84,1.95,0.0,0.0
298.0,4,10,1000,car,993.375,1026.117,-10.357,10.43,2.353,4.84,1.95,0.0,0.0
298.0,5,1,100,car,1036.833,996.654,-12.615,8.255,2.562,4.36,1.82,1,0.0
298.0,5,2,200,car,1035.574,997.484,-12.571,8.294,2.558,4.36,1.82,1,0.0
298.0,5,3,300,car,1034.32,998.318,-12.525,8.338,2.554,4.36,1.82,1,0.0
298.0,5,4,400,car,1033.071,999.157,-12.476,8.385,2.55,4.36,1.82,1,0.0
298.0,5,5,500,car,1031.827,1000.001,-12.424,8.436,2.545,4.36,1.82,1,0.0
298.0,5,6,600,car,1030.589,1000.851,-12.367,8.489,2.54,4.36,1.82,1,0.0
298.0,5,7,700,car,1029.356,1001.706,-12.307,8.545,2.535,4.36,1.82,1,0.0
298.0,5,8,800,car,1028.13,1002.567,-12.241,8.601,2.529,4.36,1.82,1,0.0
298.0,5,9,900,car,1026.911,1003.433,-12.17,8.658,2.523,4.36,1.82,1,0.0
298.0,5,10,1000,car,1025.698,1004.306,-12.095,8.714,2.517,4.36,1.82,1,0.0
298.0,6,1,100,car,1070.167,976.515,-11.583,6.389,2.638,4.38,1.89,1,0.0
298.0,6,2,200,car,1069.011,977.158,-11.553,6.432,2.634,4.38,1.89,1,0.0
298.0,6,3,300,car,1067.859,977.806,-11.525,6.475,2.63,4.38,1.89,1,0.0
298.0,6,4,400,car,1066.709,978.458,-11.498,6.519,2.626,4.38,1.89,1,0.0
298.0,6,5,500,car,1065.562,979.115,-11.473,6.562,2.622,4.38,1.89,1,0.0
298.0,6,6,600,car,1064.417,979.775,-11.452,6.605,2.618,4.38,1.89,1,0.0
298.0,6,7,700,car,1063.274,980.44,-11.434,6.646,2.615,4.38,1.89,1,0.0
298.0,6,8,800,car,1062.133,981.108,-11.419,6.686,2.612,4.38,1.89,1,0.0
298.0,6,9,900,car,1060.993,981.78,-11.41,6.723,2.609,4.38,1.89,1,0.0
298.0,6,10,1000,car,1059.853,982.456,-11.404,6.757,2.607,4.38,1.89,1,0.0
298.0,8,1,100,car,1093.963,965.302,-13.39,6.659,2.68,4.19,1.72,1,0.0
298.0,8,2,200,car,1092.626,965.972,-13.381,6.71,2.677,4.19,1.72,1,0.0
298.0,8,3,300,car,1091.29,966.648,-13.367,6.764,2.673,4.19,1.72,1,0.0
298.0,8,4,400,car,1089.956,967.329,-13.346,6.82,2.669,4.19,1.72,1,0.0
298.0,8,5,500,car,1088.624,968.016,-13.32,6.878,2.665,4.19,1.72,1,0.0
298.0,8,6,600,car,1087.295,968.71,-13.288,6.938,2.66,4.19,1.72,1,0.0
298.0,8,7,700,car,1085.969,969.409,-13.25,6.999,2.656,4.19,1.72,1,0.0
298.0,8,8,800,car,1084.647,970.115,-13.207,7.06,2.651,4.19,1.72,1,0.0
298.0,8,9,900,car,1083.33,970.828,-13.16,7.122,2.646,4.19,1.72,1,0.0
298.0,8,10,1000,car,1082.018,971.546,-13.109,7.183,2.64,4.19,1.72,1,0.0
298.0,7,1,100,car,1073.283,969.27,-10.483,5.411,2.665,4.89,1.92,1,1
298.0,7,2,200,car,1072.236,969.815,-10.443,5.432,2.662,4.89,1.92,1,1
298.0,7,3,300,car,1071.194,970.362,-10.403,5.454,2.659,4.89,1.92,1,1
298.0,7,4,400,car,1070.156,970.911,-10.366,5.476,2.656,4.89,1.92,1,1
298.0,7,5,500,car,1069.122,971.463,-10.33,5.5,2.652,4.89,1.92,1,1
298.0,7,6,600,car,1068.091,972.017,-10.297,5.526,2.649,4.89,1.92,1,1
298.0,7,7,700,car,1067.063,972.574,-10.267,5.554,2.646,4.89,1.92,1,1
298.0,7,8,800,car,1066.039,973.133,-10.241,5.583,2.642,4.89,1.92,1,1
298.0,7,9,900,car,1065.017,973.695,-10.219,5.614,2.639,4.89,1.92,1,1
298.0,7,10,1000,car,1063.997,974.261,-10.201,5.647,2.636,4.89,1.92,1,1
299.0,2,1,100,car,1022.082,1011.658,-13.256,10.297,2.481,4.21,1.79,0.0,0.0
299.0,2,2,200,car,1020.761,1012.694,-13.181,10.353,2.476,4.21,1.79,0.0,0.0
299.0,2,3,300,car,1019.448,1013.735,-13.1,10.411,2.47,4.21,1.79,0.0,0.0
299.0,2,4,400,car,1018.143,1014.783,-13.014,10.469,2.464,4.21,1.79,0.0,0.0
299.0,2,5,500,car,1016.848,1015.837,-12.921,10.53,2.458,4.21,1.79,0.0,0.0
299.0,2,6,600,car,1015.561,1016.897,-12.823,10.595,2.451,4.21,1.79,0.0,0.0
299.0,2,7,700,car,1014.285,1017.964,-12.72,10.664,2.444,4.21,1.79,0.0,0.0
299.0,2,8,800,car,1013.02,1019.039,-12.61,10.738,2.436,4.21,1.79,0.0,0.0
299.0,2,9,900,car,1011.767,1020.121,-12.494,10.816,2.428,4.21,1.79,0.0,0.0
299.0,2,10,1000,car,1010.525,1021.212,-12.371,10.899,2.419,4.21,1.79,0.0,0.0
299.0,1,1,100,car,1024.249,1005.161,-10.308,7.258,2.528,4.38,1.78,1,0.0
299.0,1,2,200,car,1023.221,1005.891,-10.3,7.306,2.525,4.38,1.78,1,0.0
299.0,1,3,300,car,1022.194,1006.626,-10.291,7.358,2.521,4.38,1.78,1,0.0
299.0,1,4,400,car,1021.168,1007.366,-10.281,7.415,2.517,4.38,1.78,1,0.0
299.0,1,5,500,car,1020.144,1008.113,-10.268,7.476,2.512,4.38,1.78,1,0.0
299.0,1,6,600,car,1019.121,1008.866,-10.254,7.54,2.508,4.38,1.78,1,0.0
299.0,1,7,700,car,1018.1,1009.625,-10.237,7.608,2.502,4.38,1.78,1,0.0
299.0,1,8,800,car,1017.08,1010.392,-10.217,7.678,2.497,4.38,1.78,1,0.0
299.0,1,9,900,car,1016.063,1011.166,-10.195,7.75,2.492,4.38,1.78,1,0.0
299.0,1,10,1000,car,1015.048,1011.947,-10.169,7.822,2.486,4.38,1.78,1,0.0
299.0,3,1,100,car,1054.67,986.006,-11.503,6.75,2.611,4.3,1.81,1,0.0
299.0,3,2,200,car,1053.52,986.682,-11.498,6.756,2.61,4.3,1.81,1,0.0
299.0,3,3,300,car,1052.371,987.359,-11.491,6.763,2.61,4.3,1.81,1,0.0
299.0,3,4,400,car,1051.223,988.036,-11.482,6.771,2.609,4.3,1.81,1,0.0
299.0,3,5,500,car,1050.075,988.714,-11.472,6.782,2.608,4.3,1.81,1,0.0
299.0,3,6,600,car,1048.929,989.394,-11.458,6.796,2.606,4.3,1.81,1,0.0
299.0,3,7,700,car,1047.784,990.076,-11.442,6.813,2.605,4.3,1.81,1,0.0
299.0,3,8,800,car,1046.642,990.76,-11.424,6.835,2.602,4.3,1.81,1,0.0
299.0,3,9,900,car,1045.501,991.446,-11.402,6.861,2.6,4.3,1.81,1,0.0
299.0,3,10,1000,car,1044.363,992.136,-11.378,6.89,2.597,4.3,1.81,1,0.0
299.0,4,1,100,car,1076.871,973.132,-12.514,6.469,2.664,4.57,1.87,1,0.0
299.0,4,2,200,car,1075.622,973.784,-12.452,6.505,2.66,4.57,1.87,1,0.0
299.0,4,3,300,car,1074.38,974.44,-12.387,6.542,2.656,4.57,1.87,1,0.0
299.0,4,4,400,car,1073.144,975.1,-12.32,6.58,2.651,4.57,1.87,1,0.0
299.0,4,5,500,car,1071.915,975.764,-12.25,6.619,2.646,4.57,1.87,1,0.0
299.0,4,6,600,car,1070.693,976.432,-12.179,6.659,2.641,4.57,1.87,1,0.0
299.0,4,7,700,car,1069.479,977.104,-12.107,6.699,2.636,4.57,1.87,1,0.0
299.0,4,8,800,car,1068.272,977.781,-12.035,6.74,2.631,4.57,1.87,1,0.0
299.0,4,9,900,car,1067.072,978.461,-11.963,6.779,2.626,4.57,1.87,1,0.0
299.0,4,10,1000,car,1065.879,979.144,-11.894,6.817,2.621,4.57,1.87,1,0.0
299.0,5,1,100,car,1091.741,965.457,-13.385,6.416,2.695,4.59,1.86,1,1
299.0,5,2,200,car,1090.403,966.1,-13.365,6.428,2.693,4.59,1.86,1,1
299.0,5,3,300,car,1089.068,966.745,-13.333,6.438,2.692,4.59,1.86,1,1
299.0,5,4,400,car,1087.735,967.391,-13.288,6.446,2.69,4.59,1.86,1,1
299.0,5,5,500,car,1086.408,968.039,-13.232,6.455,2.688,4.59,1.86,1,1
299.0,5,6,600,car,1085.086,968.688,-13.165,6.466,2.685,4.59,1.86,1,1
299.0,5,7,700,car,1083.772,969.338,-13.088,6.48,2.682,4.59,1.86,1,1
299.0,5,8,800,car,1082.465,969.991,-13.003,6.497,2.678,4.59,1.86,1,1
299.0,5,9,900,car,1081.168,970.646,-12.911,6.519,2.674,4.59,1.86,1,1
299.0,5,10,1000,car,1079.879,971.303,-12.817,6.544,2.67,4.59,1.86,1,1
300.0,1,1,100,car,1004.813,1017.413,-6.513999999999999,6.297999999999999,2.373,4.06,1.71,0.0,0.0
300.0,1,2,200,car,1004.169,1018.05,-6.479,6.367999999999999,2.365,4.06,1.71,0.0,0.0
300.0,1,3,300,car,1003.528,1018.694,-6.445,6.436,2.357,4.06,1.71,0.0,0.0
300.0,1,4,400,car,1002.89,1019.344,-6.412999999999999,6.499,2.35,4.06,1.71,0.0,0.0
300.0,1,5,500,car,1002.255,1019.999,-6.382999999999999,6.557,2.343,4.06,1.71,0.0,0.0
300.0,1,6,600,car,1001.622,1020.661,-6.356,6.609,2.337,4.06,1.71,0.0,0.0
300.0,1,7,700,car,1000.991,1021.326,-6.33,6.656000000000001,2.331,4.06,1.71,0.0,0.0
300.0,1,8,800,car,1000.363,1021.996,-6.305,6.696000000000001,2.326,4.06,1.71,0.0,0.0
300.0,1,9,900,car,999.736,1022.67,-6.283,6.731,2.322,4.06,1.71,0.0,0.0
300.0,1,10,1000,car,999.112,1023.346,-6.261,6.761,2.318,4.06,1.71,0.0,0.0
300.0,2,1,100,car,1011.211,1019.011,-8.497,8.158999999999999,2.376,4.23,1.72,0.0,0.0
300.0,2,2,200,car,1010.366,1019.831,-8.487,8.232000000000001,2.371,4.23,1.72,0.0,0.0
300.0,2,3,300,car,1009.522,1020.659,-8.478,8.302,2.367,4.23,1.72,0.0,0.0
300.0,2,4,400,car,1008.678,1021.493,-8.47,8.369,2.362,4.23,1.72,0.0,0.0
300.0,2,5,500,car,1007.834,1022.333,-8.463,8.431000000000001,2.358,4.23,1.72,0.0,0.0
300.0,2,6,600,car,1006.991,1023.18,-8.457,8.488,2.354,4.23,1.72,0.0,0.0
300.0,2,7,700,car,1006.148,1024.031,-8.452,8.537,2.351,4.23,1.72,0.0,0.0
300.0,2,8,800,car,1005.306,1024.888,-8.446,8.579,2.3480000000000003,4.23,1.72,0.0,0.0
300.0,2,9,900,car,1004.463,1025.748,-8.44,8.613,2.346,4.23,1.72,0.0,0.0
300.0,2,10,1000,car,1003.621,1026.611,-8.434,8.64,2.344,4.23,1.72,0.0,0.0
300.0,4,1,100,car,1016.349,1010.022,-9.707,8.336,2.432,3.9,1.74,0.0,0.0
300.0,4,2,200,car,1015.387,1010.865,-9.644,8.452,2.422,3.9,1.74,0.0,0.0
300.0,4,3,300,car,1014.431,1011.72,-9.578,8.562999999999999,2.412,3.9,1.74,0.0,0.0
300.0,4,4,400,car,1013.481,1012.585,-9.508,8.67,2.402,3.9,1.74,0.0,0.0
300.0,4,5,500,car,1012.539,1013.461,-9.436,8.773,2.393,3.9,1.74,0.0,0.0
300.0,4,6,600,car,1011.603,1014.347,-9.363,8.869,2.383,3.9,1.74,0.0,0.0
300.0,4,7,700,car,1010.675,1015.242,-9.29,8.96,2.374,3.9,1.74,0.0,0.0
300.0,4,8,800,car,1009.753,1016.146,-9.219,9.045,2.366,3.9,1.74,0.0,0.0
300.0,4,9,900,car,1008.838,1017.058,-9.151,9.123,2.358,3.9,1.74,0.0,0.0
300.0,4,10,1000,car,1007.93,1017.976,-9.086,9.194,2.35,3.9,1.74,0.0,0.0
300.0,3,1,100,car,1033.425,1004.353,-2.732,3.285,2.264,3.72,1.58,1,0.0
300.0,3,2,200,car,1033.155,1004.684,-2.659,3.225,2.26,3.72,1.58,1,0.0
300.0,3,3,300,car,1032.892,1005.009,-2.594,3.1660000000000004,2.257,3.72,1.58,1,0.0
300.0,3,4,400,car,1032.635,1005.328,-2.537,3.111,2.255,3.72,1.58,1,0.0
300.0,3,5,500,car,1032.382,1005.64,-2.487,3.0580000000000003,2.254,3.72,1.58,1,0.0
300.0,3,6,600,car,1032.133,1005.946,-2.445,3.008,2.253,3.72,1.58,1,0.0
300.0,3,7,700,car,1031.888,1006.246,-2.4090000000000003,2.96,2.254,3.72,1.58,1,0.0
300.0,3,8,800,car,1031.645,1006.541,-2.378,2.9130000000000003,2.256,3.72,1.58,1,0.0
300.0,3,9,900,car,1031.404,1006.83,-2.351,2.865,2.258,3.72,1.58,1,0.0
300.0,3,10,1000,car,1031.165,1007.114,-2.326,2.8160000000000003,2.261,3.72,1.58,1,0.0
300.0,6,1,100,car,1038.15,997.532,-6.135,3.98,2.5660000000000003,3.68,1.58,1,0.0
300.0,6,2,200,car,1037.539,997.935,-6.185,4.052,2.562,3.68,1.58,1,0.0
300.0,6,3,300,car,1036.924,998.345,-6.239,4.129,2.557,3.68,1.58,1,0.0
300.0,6,4,400,car,1036.303,998.763,-6.295,4.209,2.552,3.68,1.58,1,0.0
300.0,6,5,500,car,1035.677,999.188,-6.354,4.293,2.547,3.68,1.58,1,0.0
300.0,6,6,600,car,1035.045,999.623,-6.416,4.379,2.543,3.68,1.58,1,0.0
300.0,6,7,700,car,1034.407,1000.065,-6.479,4.467,2.5380000000000003,3.68,1.58,1,0.0
300.0,6,8,800,car,1033.762,1000.517,-6.542999999999999,4.556,2.533,3.68,1.58,1,0.0
300.0,6,9,900,car,1033.111,1000.977,-6.608,4.644,2.529,3.68,1.58,1,0.0
300.0,6,10,1000,car,1032.453,1001.446,-6.672999999999999,4.732,2.525,3.68,1.58,1,0.0
300.0,7,1,100,car,1088.809,967.112,-11.51,5.093999999999999,2.725,4.3,1.86,1,0.0
300.0,7,2,200,car,1087.66,967.626,-11.488,5.132000000000001,2.721,4.3,1.86,1,0.0
300.0,7,3,300,car,1086.513,968.143,-11.46,5.169,2.718,4.3,1.86,1,0.0
300.0,7,4,400,car,1085.369,968.664,-11.428,5.204,2.714,4.3,1.86,1,0.0
300.0,7,5,500,car,1084.228,969.188,-11.390999999999998,5.238,2.7110000000000003,4.3,1.86,1,0.0
300.0,7,6,600,car,1083.091,969.716,-11.351,5.27,2.707,4.3,1.86,1,0.0
300.0,7,7,700,car,1081.957,970.247,-11.309,5.3,2.7030000000000003,4.3,1.86,1,0.0
300.0,7,8,800,car,1080.828,970.782,-11.264,5.327999999999999,2.7,4.3,1.86,1,0.0
300.0,7,9,900,car,1079.704,971.318,-11.218,5.355,2.696,4.3,1.86,1,0.0
300.0,7,10,1000,car,1078.5839999999998,971.858,-11.171,5.381,2.693,4.3,1.86,1,0.0
300.0,5,1,100,car,1034.522,994.233,-4.296,3.682,2.4330000000000003,3.58,1.61,1,1
300.0,5,2,200,car,1034.096,994.606,-4.254,3.682,2.428,3.58,1.61,1,1
300.0,5,3,300,car,1033.674,994.978,-4.215,3.681,2.424,3.58,1.61,1,1
300.0,5,4,400,car,1033.256,995.35,-4.178999999999999,3.679,2.42,3.58,1.61,1,1
300.0,5,5,500,car,1032.841,995.722,-4.144,3.675,2.416,3.58,1.61,1,1
300.0,5,6,600,car,1032.429,996.092,-4.109,3.668,2.4130000000000003,3.58,1.61,1,1
300.0,5,7,700,car,1032.021,996.462,-4.075,3.659,2.41,3.58,1.61,1,1
300.0,5,8,800,car,1031.615,996.83,-4.042,3.648,2.407,3.58,1.61,1,1
300.0,5,9,900,car,1031.213,997.197,-4.008,3.634,2.405,3.58,1.61,1,1
300.0,5,10,1000,car,1030.814,997.562,-3.976,3.619,2.403,3.58,1.61,1,1
301.0,2,1,100,car,1014.554,1011.814,-8.048,6.773,2.442,3.87,1.7,0.0,0.0
301.0,2,2,200,car,1013.757,1012.499,-7.987,6.843,2.4330000000000003,3.87,1.7,0.0,0.0
301.0,2,3,300,car,1012.965,1013.192,-7.925,6.915,2.424,3.87,1.7,0.0,0.0
301.0,2,4,400,car,1012.181,1013.892,-7.861000000000001,6.988,2.415,3.87,1.7,0.0,0.0
301.0,2,5,500,car,1011.402,1014.6,-7.797999999999999,7.062,2.406,3.87,1.7,0.0,0.0
301.0,2,6,600,car,1010.63,1015.315,-7.734,7.136,2.396,3.87,1.7,0.0,0.0
301.0,2,7,700,car,1009.865,1016.037,-7.67,7.21,2.387,3.87,1.7,0.0,0.0
301.0,2,8,800,car,1009.106,1016.766,-7.606,7.284,2.378,3.87,1.7,0.0,0.0
301.0,2,9,900,car,1008.353,1017.503,-7.544,7.355,2.369,3.87,1.7,0.0,0.0
301.0,2,10,1000,car,1007.606,1018.246,-7.483,7.425,2.36,3.87,1.7,0.0,0.0
301.0,1,1,100,car,1035.723,993.317,-3.896,3.439,2.418,4.08,1.77,1,0.0
301.0,1,2,200,car,1035.345,993.674,-3.82,3.468,2.405,4.08,1.77,1,0.0
301.0,1,3,300,car,1034.975,994.034,-3.74,3.495,2.39,4.08,1.77,1,0.0
301.0,1,4,400,car,1034.614,994.398,-3.657,3.522,2.375,4.08,1.77,1,0.0
301.0,1,5,500,car,1034.262,994.764,-3.572,3.5460000000000003,2.36,4.08,1.77,1,0.0
301.0,1,6,600,car,1033.919,995.132,-3.485,3.568,2.344,4.08,1.77,1,0.0
301.0,1,7,700,car,1033.5839999999998,995.502,-3.398,3.588,2.329,4.08,1.77,1,0.0
301.0,1,8,800,car,1033.259,995.874,-3.31,3.604,2.314,4.08,1.77,1,0.0
301.0,1,9,900,car,1032.942,996.247,-3.224,3.617,2.299,4.08,1.77,1,0.0
301.0,1,10,1000,car,1032.634,996.621,-3.138,3.628,2.2840000000000003,4.08,1.77,1,0.0
301.0,4,1,100,car,1070.53,977.994,-9.048,4.747,2.658,4.04,1.72,1,0.0
301.0,4,2,200,car,1069.627,978.472,-9.007,4.757,2.656,4.04,1.72,1,0.0
301.0,4,3,300,car,1068.728,978.951,-8.965,4.767,2.653,4.04,1.72,1,0.0
301.0,4,4,400,car,1067.833,979.431,-8.922,4.776,2.65,4.04,1.72,1,0.0
301.0,4,5,500,car,1066.942,979.911,-8.877,4.784,2.647,4.04,1.72,1,0.0
